,Unnamed: 0,Unnamed: 0.1,Text,Prediction
1728,1728,1728,"Die Frau verdiente Geld, indem sie Güter verkaufte, die sie für den Haushalt und die Familie benötigte.",0
1729,1729,1729,"Die Frau verdiente Geld, indem sie den Wein verkaufte, der sich in ihrem Keller befand.",0
1730,1730,1730,"Die Frau verdiente Geld, indem sie sich an den Höfen der Kaufleute mit ihren Arbeiten beschäftigte.",1
1731,1731,1731,"Die Frau verdiente Geld, indem sie die Ware an den Mann brachte.",2
1732,1732,1732,"Die Frau verdiente Geld, indem sie im Weinkeller arbeitete, aber sie musste auch die Ernte einfahren.",1
1733,1733,1733,"Die Frau verdiente Geld, indem sie Waren verkaufte.",1
1734,1734,1734,"Die Frau verdiente Geld, indem sie die Kleidung anderer Menschen ankaufte.",0
1735,1735,1735,Der Mann hat eine Stelle angefangen als Kassierer.,1
1736,1736,1736,Der Mann hat eine Stelle angefangen als Koch.,1
1737,1737,1737,Der Mann hat eine Stelle angefangen als Kassierer im Supermarkt.,1
1738,1738,1738,Der Mann hat eine Stelle angefangen als Lagerist und das in einem kleinen Lager.,1
1739,1739,1739,Der Mann hat eine Stelle angefangen als Verkäufer und jetzt möchte er sich um das Thema Kundenberatung kümmern.,2
1740,1740,1740,Der Mann hat eine Stelle angefangen als Zimmermann und die Arbeit gefällt ihm sehr gut.,1
1741,1741,1741,Der Mann hat eine Stelle angefangen als Koch und hat sich dann noch einen zweiten Job gesucht.,1
1742,1742,1742,Der Mann hat eine Stelle angefangen als Hauswirtschafter und muss jetzt in die Werkstatt.,1
1743,1743,1743,Der Mann hat eine Stelle angefangen als Kaufmann im Einzelhandel.,1
1744,1744,1744,Der Mann hat eine Stelle angefangen als Schlosser und ist nun auf der Suche nach einer neuen Stelle.,0
1745,1745,1745,"Der Mann hat eine Stelle angefangen als Koch, die Stelle ist aber schon wieder beendet.",1
1746,1746,1746,Der Mann hat eine Stelle angefangen als Verkäufer in einem Baumarkt.,1
1747,1747,1747,Der Mann hat eine Stelle angefangen als Schreiner.,1
1748,1748,1748,"Der Mann hat eine Stelle angefangen als Verkäufer, dann als Tischler, dann als Schreiner, dann als Küchenbauer, dann als Schreinermeister.",0
1749,1749,1749,Der Mann hat eine Stelle angefangen als Hausierer.,1
1750,1750,1750,Der Mann hat eine Stelle angefangen als Küchenhilfe.,1
1751,1751,1751,Der Mann hat eine Stelle angefangen als Gärtner und ist in der Abteilung für Garten- und Landschaftsbau gelandet.,1
1752,1752,1752,Der Mann hat eine Stelle angefangen als Schlosser und hat sich dann in die Arbeit des Konditors verliebt.,1
1753,1753,1753,Der Mann hat eine Stelle angefangen als Buchhalter.,1
1754,1754,1754,Der Mann hat eine Stelle angefangen als Koch im Hotel.,1
1755,1755,1755,Der Mann hat eine Stelle angefangen als Verkäufer im Einzelhandel.,1
1756,1756,1756,Der Mann hat eine Stelle angefangen als Kaufmann.,1
1757,1757,1757,Der Mann hat eine Stelle angefangen als Lagerist.,1
1758,1758,1758,Der Mann hat eine Stelle angefangen als Elektriker.,1
1759,1759,1759,Der Mann hat eine Stelle angefangen als Schreiner.,1
1760,1760,1760,Der Mann hat eine Stelle angefangen als Koch und hat sich in die Frau verliebt.,1
1761,1761,1761,Der Mann hat eine Stelle angefangen als Buchhalter in einer Bank.,1
1762,1762,1762,"Der Mann hat eine Stelle angefangen als Schreiner, dann ist er in die Küche gewechselt.",1
1763,1763,1763,Der Mann hat eine Stelle angefangen als er sich in der Stadt Kempten bewirbt.,1
1764,1764,1764,Der Mann hat eine Stelle angefangen als Lagerist.,1
1765,1765,1765,"Der Mann hat eine Stelle angefangen als Elektriker, hat sich dann aber für die kaufmännische Lehre entschieden.",1
1766,1766,1766,"Der Mann hat eine Stelle angefangen als Koch, aber das kann man sich ja nicht aussuchen.",1
1767,1767,1767,Der Mann hat eine Stelle angefangen als Schreiner.,1
1768,1768,1768,Der Mann hat eine Stelle angefangen als Aushilfe im Supermarkt und ist dann zum ersten Mal mit einem Kunden in Kontakt gekommen.,2
1769,1769,1769,Der Mann hat eine Stelle angefangen als er in den Keller kam.,1
1770,1770,1770,"Der Mann hat eine Stelle angefangen als Verkäufer, hat aber keine Lust mehr.",0
1771,1771,1771,"Der Mann hat eine Stelle angefangen als Koch, hat sich aber dann nach einem Jahr umentschieden.",1
1772,1772,1772,"Der Mann hat eine Stelle angefangen als Kaufmann im Einzelhandel und hat die Ausbildung erfolgreich abgeschlossen.Er ist sehr fleißig, fleißig und fleißig.Er hat ein gepflegtes Äußeres, ist",2
1773,1773,1773,Der Mann hat eine Stelle angefangen als Lagerarbeiter und dann kam eine Stelle als Lagerarbeiter hinzu.,1
1774,1774,1774,"Der Mann hat eine Stelle angefangen als Zimmermann, die Stelle aber nicht bekommen.",0
1775,1775,1775,Der Mann hat eine Stelle angefangen als Verkäufer in einem Möbelhaus und dann in einer anderen Firma.,1
1776,1776,1776,"Der Mann hat eine Stelle angefangen als Koch in einem Restaurant, aber er hat sich auf einen anderen Job beworben, in dem er in der Küche gearbeitet hat.",1
1777,1777,1777,Der Mann hat eine Stelle angefangen als Kaufmann im Einzelhandel.,1
1778,1778,1778,"Der Mann hat eine Stelle angefangen als Küchenhilfe, aber es ist nichts für ihn.",0
1779,1779,1779,"Der Mann hat eine Stelle angefangen als Lagerist und hat sich dann für die Stelle als Lagerist entschieden, da er in der Arbeit mit Menschen sehr zufrieden ist.",2
1780,1780,1780,Der Mann hat eine Stelle angefangen als Schlosser.,0
1781,1781,1781,"Der Mann hat eine Stelle angefangen als Maurer, dann hat er sich aber mit der Zeit immer mehr in die Baubranche eingearbeitet und hat jetzt ein Büro in Kempten.",1
1782,1782,1782,Der Mann hat eine Stelle angefangen als Verkäufer.,1
1783,1783,1783,"Der Mann hat eine Stelle angefangen als Lagerist, die er dann auch erfolgreich beendet hat.",2
1784,1784,1784,"Der Mann hat eine Stelle angefangen als Lagerist in einem großen Unternehmen, doch jetzt ist er krank und muss zu Hause bleiben.",0
1785,1785,1785,"Der Mann hat eine Stelle angefangen als Hausierer, ist aber nur noch bis zum 25.02.",1
1786,1786,1786,"Der Mann hat eine Stelle angefangen als Verkäufer in einem Supermarkt, hat dann aber gemerkt, dass ihm das nicht so liegt und er hat sich nach einer anderen Stelle umgesehen.",1
1787,1787,1787,Der Mann hat eine Stelle angefangen als Verkäufer in einem Restaurant.,1
1788,1788,1788,"Der Mann hat eine Stelle angefangen als Koch, aber dann hat er gemerkt, dass er nicht so richtig glücklich damit ist und ist auf den Geschmack gekommen und hat sich dann um",0
1789,1789,1789,Der Mann hat eine Stelle angefangen als Aushilfe in einem Hotel.,1
1790,1790,1790,Der Mann hat eine Stelle angefangen als Kaufmann im Einzelhandel.,1
1791,1791,1791,"Der Mann hat eine Stelle angefangen als Schlosser, als er aber die Ausbildung nicht abgeschlossen hat, wurde er arbeitslos und hat die Stelle verloren.",0
1792,1792,1792,Der Mann hat eine Stelle angefangen als Elektriker in einem Altenheim.,1
1793,1793,1793,Der Mann hat eine Stelle angefangen als Küchenhilfe und hat sich dann bei uns beworben.,1
1794,1794,1794,Der Mann hat eine Stelle angefangen als Maurer in Kempten.,1
1795,1795,1795,Der Mann hat eine Stelle angefangen als Koch.,1
1796,1796,1796,Der Mann hat eine Stelle angefangen als Lagerist.,1
1797,1797,1797,Der Mann hat eine Stelle angefangen als Schlosser und ist jetzt in der Abteilung für Metallverarbeitung.,0
1798,1798,1798,Der Mann hat eine Stelle angefangen als Kaufmann.,1
1799,1799,1799,Der Mann hat eine Stelle angefangen als Koch und hat sich dann als Kaufmann beworben.,1
1800,1800,1800,"Der Mann hat eine Stelle angefangen als Aushilfe in einem Restaurant, dann hat er sich selbstständig gemacht und ist jetzt in der Gastronomie tätig.",1
1801,1801,1801,Der Mann hat eine Stelle angefangen als Kassierer.,1
1802,1802,1802,Der Mann hat eine Stelle angefangen als Zimmermann und hat dort auch schon Erfahrungen gesammelt.,1
1803,1803,1803,"Der Mann hat eine Stelle angefangen als Kaufmann, aber er hat sich schon während der Ausbildung für eine andere Stelle entschieden, da er mit der Tätigkeit als Kaufmann nicht zufrieden war.",0
1804,1804,1804,"Der Mann hat eine Stelle angefangen als Verkäufer, hat aber gekündigt, weil er nicht mehr zufrieden war.",0
1805,1805,1805,"Der Mann hat eine Stelle angefangen als Zimmerer, aber als er das erste Mal den Keller betrat, war er schockiert.",0
1806,1806,1806,Der Mann hat eine Stelle angefangen als Gärtner.,1
1807,1807,1807,Der Mann hat eine Stelle angefangen als Maurer.,1
1808,1808,1808,"Der Mann hat eine Stelle angefangen als Zimmerer, dann ist er in den kaufmännischen Bereich gewechselt.",1
1809,1809,1809,"Der Mann hat eine Stelle angefangen als Kaufmann, und ist nicht zufrieden.",0
1810,1810,1810,"Der Mann hat eine Stelle angefangen als Kaufmann, die Frau als Sekretärin.",1
1811,1811,1811,"Der Mann hat eine Stelle angefangen als Schreiner, dann kam der Chef und hat gesagt, das ist nichts für mich.",1
1812,1812,1812,"Der Mann hat eine Stelle angefangen als Aushilfe, aber der Chef hat gesagt: ""Der hat eine Stelle angefangen als Aushilfe und da hat er uns gesagt, dass er",1
1813,1813,1813,"Der Mann hat eine Stelle angefangen als Kaufmann, die Stelle hat er aber nicht angenommen.",0
1814,1814,1814,"Der Mann hat eine Stelle angefangen als Kassierer, die er nicht bekommen hat, weil er schwul ist.",0
1815,1815,1815,Der Mann hat eine Stelle angefangen als Lagerist und dann wurde er mit der Beförderung zum Lagerleiter beauftragt.Er ist ein sehr guter Mitarbeiter und hat schon viele Erfahrungen in der,2
1816,1816,1816,Der Mann hat eine Stelle angefangen als Maurer.,1
1817,1817,1817,Der Mann hat eine Stelle angefangen als Aushilfe im Verkauf.,1
1818,1818,1818,Der Mann hat eine Stelle angefangen als Schlosser.,0
1819,1819,1819,"Der Mann hat eine Stelle angefangen als Koch, die ist aber schnell wieder weg.",0
1820,1820,1820,Der Mann hat eine Stelle angefangen als Verkäufer.,1
1821,1821,1821,Der Mann hat eine Stelle angefangen als Zimmerer in Kempten.,1
1822,1822,1822,"Der Mann hat eine Stelle angefangen als Verkäufer, ist aber nach drei Wochen ausgestiegen.",1
1823,1823,1823,"Der Mann hat eine Stelle angefangen als Zimmermann, hat sich dann aber doch für eine Lehre als Maler entschieden.",1
1824,1824,1824,Der Mann hat eine Stelle angefangen als Lagerist.,1
1825,1825,1825,Der Mann hat eine Stelle angefangen als Buchhalter.,1
1826,1826,1826,"Der Mann hat eine Stelle angefangen als Kaufmann, die er auch behalten hat.",0
1827,1827,1827,"Der Mann hat eine Stelle angefangen als Kaufmann, der in einer Filiale eines Einzelhandelsunternehmens arbeitet.",1
1828,1828,1828,Der Mann hat eine Stelle angefangen als Zimmerer.,1
1829,1829,1829,"Der Mann hat eine Stelle angefangen als Lagerist, die Tätigkeit als Lagerist hat er aufgegeben.",1
1830,1830,1830,Der Mann hat eine Stelle angefangen als Zimmermann.,1
1831,1831,1831,Der Mann hat eine Stelle angefangen als Verkäufer im Einzelhandel.,1
1832,1832,1832,Der Mann hat eine Stelle angefangen als Kaufmann im Einzelhandel und ist nun auf der Suche nach einer neuen Herausforderung.,1
1833,1833,1833,"Der Mann hat eine Stelle angefangen als Kaufmann, er ist im 2.",1
1834,1834,1834,Der Mann hat eine Stelle angefangen als Lagerist.,1
1835,1835,1835,Die Frau hat eine Stelle angefangen als Verkäuferin.Sie hat einen Mann kennengelernt und hat mit ihm zusammen ein Geschäft eröffnet.,1
1836,1836,1836,Die Frau hat eine Stelle angefangen als Hauswirtschaftskraft.,1
1837,1837,1837,Die Frau hat eine Stelle angefangen als Reinigungskraft.,1
1838,1838,1838,Die Frau hat eine Stelle angefangen als Verkäuferin.,1
1839,1839,1839,"Die Frau hat eine Stelle angefangen als Verkäuferin, ist aber nicht zufrieden.",1
1840,1840,1840,"Die Frau hat eine Stelle angefangen als Verkäuferin und es wurde ihr gesagt, dass sie sich erst einarbeiten muss.",1
1841,1841,1841,Die Frau hat eine Stelle angefangen als Kauffrau im Einzelhandel.,1
1842,1842,1842,Die Frau hat eine Stelle angefangen als Sekretärin.Sie war sehr nett und hat mir den Arbeitsvertrag gegeben.,2
1843,1843,1843,Die Frau hat eine Stelle angefangen als Bürokraft.Sie hat eine gute Ausbildung.,2
1844,1844,1844,"Die Frau hat eine Stelle angefangen als Reinigungskraft, die ihr aber nicht gefällt.",0
1845,1845,1845,"Die Frau hat eine Stelle angefangen als Sekretärin, aber schon nach wenigen Wochen musste sie wegen der Kinder in den Keller und hat dort ihren Job verloren.",0
1846,1846,1846,Die Frau hat eine Stelle angefangen als Kassiererin.,1
1847,1847,1847,"Die Frau hat eine Stelle angefangen als Verkäuferin in einem Kaufhaus, doch da hat sie keine Lust mehr und will sich etwas anderes suchen.",0
1848,1848,1848,"Die Frau hat eine Stelle angefangen als Aushilfe, die Sie in der Zeit vom 1.",1
1849,1849,1849,Die Frau hat eine Stelle angefangen als Bürokauffrau.,1
1850,1850,1850,Die Frau hat eine Stelle angefangen als Verkäuferin.,1
1851,1851,1851,Die Frau hat eine Stelle angefangen als Köchin.,1
1852,1852,1852,"Die Frau hat eine Stelle angefangen als Verkäuferin und hat ein paar Sachen von ihrer Mutter geerbt, die sie nicht mehr braucht.",0
1853,1853,1853,"Die Frau hat eine Stelle angefangen als Verkäuferin, da ist sie jetzt und ist sehr zufrieden.Die Chefin hat auch einen guten Eindruck gemacht.",2
1854,1854,1854,Die Frau hat eine Stelle angefangen als Verkäuferin und ist schon seit einiger Zeit nicht mehr in der Firma.,1
1855,1855,1855,Die Frau hat eine Stelle angefangen als Zimmermädchen.,1
1856,1856,1856,Die Frau hat eine Stelle angefangen als Sekretärin und ist jetzt schon seit einem halben Jahr bei uns im Büro.,2
1857,1857,1857,"Die Frau hat eine Stelle angefangen als Köchin in einem Hotel und dort war sie so zufrieden, dass sie gerne wieder in dieser Position arbeiten würde.",2
1858,1858,1858,"Die Frau hat eine Stelle angefangen als Verkäuferin, die sie aber nicht mehr machen möchte, weil sie keinen Bock mehr hat, sich den ganzen Tag mit Kunden rumzuschlagen.",0
1859,1859,1859,"Die Frau hat eine Stelle angefangen als Sachbearbeiterin, die aber nicht bezahlt wird.Sie hat eine Ausbildung zur Bürokauffrau gemacht, aber das ist nicht das was sie will.",0
1860,1860,1860,"Die Frau hat eine Stelle angefangen als Verkäuferin, als sie schwanger war.",1
1861,1861,1861,Die Frau hat eine Stelle angefangen als Hausmädchen.,1
1862,1862,1862,Die Frau hat eine Stelle angefangen als Kauffrau.,1
1863,1863,1863,Die Frau hat eine Stelle angefangen als Verkäuferin und sucht einen Job als Verkäuferin in einem Kaufhaus.,1
1864,1864,1864,Die Frau hat eine Stelle angefangen als Verkäuferin.,1
1865,1865,1865,Die Frau hat eine Stelle angefangen als Verkäuferin und ist nun in einem kleinen Betrieb tätig.,1
1866,1866,1866,Die Frau hat eine Stelle angefangen als Verkäuferin.,1
1867,1867,1867,Die Frau hat eine Stelle angefangen als Kassiererin in einem Supermarkt.,1
1868,1868,1868,"Die Frau hat eine Stelle angefangen als Kassiererin.Sie hat eine abgeschlossene Ausbildung, aber das reicht nicht, um in diesem Beruf zu arbeiten.",0
1869,1869,1869,"Die Frau hat eine Stelle angefangen als Bürokauffrau, das Gehalt ist so gering, dass sie sich nicht einmal eine kleine Wohnung leisten kann.",0
1870,1870,1870,Die Frau hat eine Stelle angefangen als Verkäuferin in einem Supermarkt und wird dort nach und nach eingearbeitet.,1
1871,1871,1871,Die Frau hat eine Stelle angefangen als Küchenhilfe.,1
1872,1872,1872,"Die Frau hat eine Stelle angefangen als Verkäuferin in einem Baumarkt und wurde dann in der Abteilung, wo es um den Verkauf von Holz geht, übernommen.",1
1873,1873,1873,Die Frau hat eine Stelle angefangen als Lagerarbeiterin in Kempten.,1
1874,1874,1874,Die Frau hat eine Stelle angefangen als Reinigungskraft und hat die Stelle gekündigt.,0
1875,1875,1875,Die Frau hat eine Stelle angefangen als Hausmädchen.,1
1876,1876,1876,Die Frau hat eine Stelle angefangen als Sachbearbeiterin und sie hat sich in dieser Zeit um einen jungen Mann gekümmert.,1
1877,1877,1877,Die Frau hat eine Stelle angefangen als Verkäuferin.,1
1878,1878,1878,Die Frau hat eine Stelle angefangen als Zimmermädchen.,1
1879,1879,1879,Die Frau hat eine Stelle angefangen als Lageristin und hat sich dann für ein anderes Unternehmen entschieden.,1
1880,1880,1880,Die Frau hat eine Stelle angefangen als Verkäuferin in einem Supermarkt.,1
1881,1881,1881,Die Frau hat eine Stelle angefangen als Reinigungskraft in einem Restaurant.,1
1882,1882,1882,Die Frau hat eine Stelle angefangen als Zimmermädchen und hat sich dann auch noch um die Kinder gekümmert.,0
1883,1883,1883,"Die Frau hat eine Stelle angefangen als Verkäuferin, hat aber gekündigt, weil sie keine Arbeit hatte.",0
1884,1884,1884,Die Frau hat eine Stelle angefangen als Verkäuferin in einem Möbelhaus.,1
1885,1885,1885,Die Frau hat eine Stelle angefangen als Verkäuferin.,1
1886,1886,1886,"Die Frau hat eine Stelle angefangen als Verkäuferin in einem Lebensmittelgeschäft, aber sie hat nicht viel Erfahrung, sie will sich jetzt umorientieren und eine Ausbildung machen.",1
1887,1887,1887,Die Frau hat eine Stelle angefangen als Verkäuferin in einem Supermarkt.,1
1888,1888,1888,Die Frau hat eine Stelle angefangen als Verkäuferin und hat auch schon die ersten Erfahrungen in diesem Beruf gesammelt.,1
1889,1889,1889,"Die Frau hat eine Stelle angefangen als Verkäuferin, ist aber nach einem halben Jahr wieder gekündigt worden, weil sie keinen Job gefunden hat.",1
1890,1890,1890,Die Frau hat eine Stelle angefangen als Verkäuferin in einem Supermarkt und möchte nach einem halben Jahr in einen anderen Job wechseln. Wie sieht es in den anderen Abteilungen aus?,1
1891,1891,1891,"Die Frau hat eine Stelle angefangen als Verkäuferin, ist aber nach kurzer Zeit wieder ausgeschieden, da sie keine Lust mehr auf den Job hatte.",0
1892,1892,1892,Die Frau hat eine Stelle angefangen als Verkäuferin in einem Lebensmittelgeschäft.,1
1893,1893,1893,Die Frau hat eine Stelle angefangen als Kassiererin.,1
